id_municipio	municipio	id_provincia	provincia	id_comunidad	comunidad	es_capital_de_provincia	es_capital_de_comunidad	latitud	longitud	poblacion
10153	Puerto de Santa Cruz	10	Cáceres	11	Extremadura	0	0	39,31549	-5,859532	359
10154	Rebollar	10	Cáceres	11	Extremadura	0	0	40,15337	-5,898876	222
10155	Riolobos	10	Cáceres	11	Extremadura	0	0	39,92095	-6,304895	1310
10156	Robledillo de Gata	10	Cáceres	11	Extremadura	0	0	40,32271	-6,470017	100
10157	Robledillo de la Vera	10	Cáceres	11	Extremadura	0	0	40,10108	-5,589018	312
10158	Robledillo de Trujillo	10	Cáceres	11	Extremadura	0	0	39,26907	-5,981236	384
10159	Robledollano	10	Cáceres	11	Extremadura	0	0	39,61113	-5,510137	337
10160	Romangordo	10	Cáceres	11	Extremadura	0	0	39,74132	-5,699617	254
10161	Ruanes	10	Cáceres	11	Extremadura	0	0	39,32804	-6,014173	67
10162	Salorino	10	Cáceres	11	Extremadura	0	0	39,47884	-7,00886	642
10163	Salvatierra de Santiago	10	Cáceres	11	Extremadura	0	0	39,30373	-6,032602	251
10164	San Martín de Trevejo	10	Cáceres	11	Extremadura	0	0	40,21355	-6,795899	861
10165	Santa Ana	10	Cáceres	11	Extremadura	0	0	39,30836	-5,991424	275
10166	Santa Cruz de la Sierra	10	Cáceres	11	Extremadura	0	0	39,33632	-5,846525	337
10167	Santa Cruz de Paniagua	10	Cáceres	11	Extremadura	0	0	40,19156	-6,341215	341
10168	Santa Marta de Magasca	10	Cáceres	11	Extremadura	0	0	39,51199	-6,099321	305
10169	Santiago de Alcántara	10	Cáceres	11	Extremadura	0	0	39,60579	-7,244205	585
10170	Santiago del Campo	10	Cáceres	11	Extremadura	0	0	39,62868	-6,362584	274
10171	Santibáñez el Alto	10	Cáceres	11	Extremadura	0	0	40,18597	-6,546609	372
10172	Santibáñez el Bajo	10	Cáceres	11	Extremadura	0	0	40,17627	-6,223605	757
10173	Saucedilla	10	Cáceres	11	Extremadura	0	0	39,85294	-5,677233	847
10174	Segura de Toro	10	Cáceres	11	Extremadura	0	0	40,22353	-5,948384	202
10175	Serradilla	10	Cáceres	11	Extremadura	0	0	39,83054	-6,138085	1624
10176	Serrejón	10	Cáceres	11	Extremadura	0	0	39,81802	-5,802053	446
10177	Sierra de Fuentes	10	Cáceres	11	Extremadura	0	0	39,43762	-6,275741	2043
10178	Talaván	10	Cáceres	11	Extremadura	0	0	39,71327	-6,283558	919
10179	Talaveruela de la Vera	10	Cáceres	11	Extremadura	0	0	40,12172	-5,519372	350
10180	Talayuela	10	Cáceres	11	Extremadura	0	0	39,98579	-5,609766	8268
10181	Tejeda de Tiétar	10	Cáceres	11	Extremadura	0	0	40,02016	-5,868539	862
10182	Toril	10	Cáceres	11	Extremadura	0	0	39,89747	-5,779137	167
10183	Tornavacas	10	Cáceres	11	Extremadura	0	0	40,25297	-5,69185	1164
10184	El Torno	10	Cáceres	11	Extremadura	0	0	40,13552	-5,94529	960
10185	Torrecilla de los Ángeles	10	Cáceres	11	Extremadura	0	0	40,24807	-6,418326	645
10186	Torrecillas de la Tiesa	10	Cáceres	11	Extremadura	0	0	39,56844	-5,742724	1151
10187	Torre de Don Miguel	10	Cáceres	11	Extremadura	0	0	40,22451	-6,576208	516
10188	Torre de Santa María	10	Cáceres	11	Extremadura	0	0	39,25404	-6,115738	602
10189	Torrejoncillo	10	Cáceres	11	Extremadura	0	0	39,89564	-6,466379	3198
10190	Torrejón el Rubio	10	Cáceres	11	Extremadura	0	0	39,77169	-6,014256	636
10191	Torremenga	10	Cáceres	11	Extremadura	0	0	40,04737	-5,773284	641
10192	Torremocha	10	Cáceres	11	Extremadura	0	0	39,34707	-6,170862	932
10193	Torreorgaz	10	Cáceres	11	Extremadura	0	0	39,38263	-6,247857	1710
10194	Torrequemada	10	Cáceres	11	Extremadura	0	0	39,36641	-6,220093	586
10195	Trujillo	10	Cáceres	11	Extremadura	0	0	39,45842	-5,881428	9558
10196	Valdastillas	10	Cáceres	11	Extremadura	0	0	40,13248	-5,879483	335
10197	Valdecañas de Tajo	10	Cáceres	11	Extremadura	0	0	39,75895	-5,619759	139
10198	Valdefuentes	10	Cáceres	11	Extremadura	0	0	39,27539	-6,12266	1307
10199	Valdehúncar	10	Cáceres	11	Extremadura	0	0	39,83708	-5,522842	198
10200	Valdelacasa de Tajo	10	Cáceres	11	Extremadura	0	0	39,72631	-5,281958	424
10201	Valdemorales	10	Cáceres	11	Extremadura	0	0	39,20615	-6,067852	208
10202	Valdeobispo	10	Cáceres	11	Extremadura	0	0	40,08203	-6,247542	705
10203	Valencia de Alcántara	10	Cáceres	11	Extremadura	0	0	39,41135	-7,246899	5786
10204	Valverde de la Vera	10	Cáceres	11	Extremadura	0	0	40,1233	-5,494221	522
10205	Valverde del Fresno	10	Cáceres	11	Extremadura	0	0	40,22512	-6,877804	2441
10206	Viandar de la Vera	10	Cáceres	11	Extremadura	0	0	40,12193	-5,537332	272
10207	Villa del Campo	10	Cáceres	11	Extremadura	0	0	40,14024	-6,426996	521
10208	Villa del Rey	10	Cáceres	11	Extremadura	0	0	39,66001	-6,820529	137
10209	Villamesías	10	Cáceres	11	Extremadura	0	0	39,24479	-5,872935	325
10210	Villamiel	10	Cáceres	11	Extremadura	0	0	40,18649	-6,785113	542
10211	Villanueva de la Sierra	10	Cáceres	11	Extremadura	0	0	40,20169	-6,406775	467
10212	Villanueva de la Vera	10	Cáceres	11	Extremadura	0	0	40,12963	-5,4642	2155
10213	Villar del Pedroso	10	Cáceres	11	Extremadura	0	0	39,70632	-5,196259	639
10214	Villar de Plasencia	10	Cáceres	11	Extremadura	0	0	40,13834	-6,029376	235
10215	Villasbuenas de Gata	10	Cáceres	11	Extremadura	0	0	40,1794	-6,625679	392
10216	Zarza de Granadilla	10	Cáceres	11	Extremadura	0	0	40,23764	-6,047421	1865
10217	Zarza de Montánchez	10	Cáceres	11	Extremadura	0	0	39,25694	-6,033668	573
10218	Zarza la Mayor	10	Cáceres	11	Extremadura	0	0	39,87599	-6,86481	1372
10219	Zorita	10	Cáceres	11	Extremadura	0	0	39,28505	-5,700322	1522
10901	Rosalejo	10	Cáceres	11	Extremadura	0	0	39,99511	-5,458256	1509
10902	Vegaviana	10	Cáceres	11	Extremadura	0	0	40,0408004	-6,7178138	863
10903	Alagón del Río	10	Cáceres	11	Extremadura	0	0	39,9728658	-6,3174789	936
10904	Tiétar	10	Cáceres	11	Extremadura	0	0	40,0294224	-5,4826925	942
10905	Pueblonuevo de Miramontes	10	Cáceres	11	Extremadura	0	0	40,0600227	-5,3779492	
11001	Alcalá de los Gazules	11	Cádiz	01	Andalucía	0	0	36,46045	-5,723718	5377
11002	Alcalá del Valle	11	Cádiz	01	Andalucía	0	0	36,90491	-5,173237	5221
11003	Algar	11	Cádiz	01	Andalucía	0	0	36,65533	-5,657418	1482
11004	Algeciras	11	Cádiz	01	Andalucía	0	0	36,12978	-5,447698	117974
11005	Algodonales	11	Cádiz	01	Andalucía	0	0	36,88092	-5,405773	5677
11006	Arcos de la Frontera	11	Cádiz	01	Andalucía	0	0	36,75078	-5,812395	31250
11007	Barbate	11	Cádiz	01	Andalucía	0	0	36,19282	-5,918903	22861
11008	Los Barrios	11	Cádiz	01	Andalucía	0	0	36,18539	-5,492747	22991
11009	Benaocaz	11	Cádiz	01	Andalucía	0	0	36,69952	-5,421263	719
11010	Bornos	11	Cádiz	01	Andalucía	0	0	36,81459	-5,743362	8022
11011	El Bosque	11	Cádiz	01	Andalucía	0	0	36,75752	-5,506988	2069
11012	Cádiz	11	Cádiz	01	Andalucía	1	0	36,52969	-6,292657	121739
11013	Castellar de la Frontera	11	Cádiz	01	Andalucía	0	0	36,28621	-5,419937	3084
11014	Conil de la Frontera	11	Cádiz	01	Andalucía	0	0	36,27675	-6,088436	22063
11015	Chiclana de la Frontera	11	Cádiz	01	Andalucía	0	0	36,41915	-6,149412	82298
11016	Chipiona	11	Cádiz	01	Andalucía	0	0	36,7408	-6,43587	19004
11017	Espera	11	Cádiz	01	Andalucía	0	0	36,87319	-5,806213	3912
11018	El Gastor	11	Cádiz	01	Andalucía	0	0	36,85509	-5,323623	1803
11019	Grazalema	11	Cádiz	01	Andalucía	0	0	36,75837	-5,366071	2165
11020	Jerez de la Frontera	11	Cádiz	01	Andalucía	0	0	36,68656	-6,137173	212226
11021	Jimena de la Frontera	11	Cádiz	01	Andalucía	0	0	36,43404	-5,453479	9710
11022	La Línea de la Concepción	11	Cádiz	01	Andalucía	0	0	36,16118	-5,348256	63132
11023	Medina-Sidonia	11	Cádiz	01	Andalucía	0	0	36,46768	-5,927894	11794
11024	Olvera	11	Cádiz	01	Andalucía	0	0	36,93525	-5,267688	8351
11025	Paterna de Rivera	11	Cádiz	01	Andalucía	0	0	36,52333	-5,866053	5609
11026	Prado del Rey	11	Cádiz	01	Andalucía	0	0	36,78968	-5,555545	5885
11027	El Puerto de Santa María	11	Cádiz	01	Andalucía	0	0	36,59695	-6,227526	88700
11028	Puerto Real	11	Cádiz	01	Andalucía	0	0	36,52912	-6,191895	41486
11029	Puerto Serrano	11	Cádiz	01	Andalucía	0	0	36,92159	-5,545621	7127
11030	Rota	11	Cádiz	01	Andalucía	0	0	36,61699	-6,358202	29179
11031	San Fernando	11	Cádiz	01	Andalucía	0	0	36,46572	-6,196626	96335
11032	Sanlúcar de Barrameda	11	Cádiz	01	Andalucía	0	0	36,77882	-6,354198	67385
11033	San Roque	11	Cádiz	01	Andalucía	0	0	36,20975	-5,384572	29491
11034	Setenil de las Bodegas	11	Cádiz	01	Andalucía	0	0	36,86406	-5,181413	2856
11035	Tarifa	11	Cádiz	01	Andalucía	0	0	36,01271	-5,602954	17908
11036	Torre Alháquime	11	Cádiz	01	Andalucía	0	0	36,91553	-5,234736	776
11037	Trebujena	11	Cádiz	01	Andalucía	0	0	36,86951	-6,176695	7090
11038	Ubrique	11	Cádiz	01	Andalucía	0	0	36,67771	-5,446557	16884
11039	Vejer de la Frontera	11	Cádiz	01	Andalucía	0	0	36,25331	-5,962856	12897
11040	Villaluenga del Rosario	11	Cádiz	01	Andalucía	0	0	36,69587	-5,388137	456
11041	Villamartín	11	Cádiz	01	Andalucía	0	0	36,86132	-5,641834	12303
11042	Zahara	11	Cádiz	01	Andalucía	0	0	36,84053	-5,390547	1460
11901	Benalup-Casas Viejas	11	Cádiz	01	Andalucía	0	0	36,34284	-5,8094	6967
11902	San José del Valle	11	Cádiz	01	Andalucía	0	0	36,60554	-5,798952	4457
12001	Atzeneta del Maestrat	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,21661	-0,1706612	1321
12002	Aín	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,90086	-0,3407996	129
12003	Albocàsser	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,35626	0,0253618	1351
12004	Alcalà de Xivert	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,30459	0,2263053	7233
12005	L'Alcora	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,07278	-0,2130235	10672
12006	Alcudia de Veo	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,91713	-0,3556332	218
12007	Alfondeguilla	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,83725	-0,26879	893
12008	Algimia de Almonacid	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,91433	-0,4434568	292
12009	Almazora/Almassora	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,94497	-0,0633176	25566
12010	Almedíjar	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,87085	-0,4104057	261
12011	Almenara	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,7544	-0,222755	6123
12012	Altura	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,853	-0,5135517	3670
12013	Arañuel	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,0711	-0,4817952	181
12014	Ares del Maestrat	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,45699	-0,1334072	210
12015	Argelita	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,05524	-0,3498509	91
12016	Artana	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,89002	-0,2576374	1994
12017	Ayódar	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,99977	-0,3760511	188
12018	Azuébar	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,83419	-0,3704957	323
12020	Barracas	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,01577	-0,6967063	194
12021	Betxí	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,92623	-0,198169	5770
12022	Bejís	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,91087	-0,7038683	406
12024	Benafer	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,93554	-0,5767506	171
12025	Benafigos	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,27721	-0,209237	156
12026	Benasal	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,37828	-0,1371356	1162
12027	Benicarló	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,4187	0,4231017	26521
12028	Benicasim/Benicàssim	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,05554	0,0656074	18233
12029	Benlloch	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,21074	0,0270846	1153
12031	Borriol	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,04169	-0,0664211	5209
12032	Borriana/Burriana	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,88987	-0,0836936	34783
12033	Cabanes	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,15477	0,0454299	2985
12034	Càlig	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,46129	0,356657	2080
12036	Canet lo Roig	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,55226	0,2444581	760
12037	Castell de Cabres	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,66072	0,0428758	16
12038	Castellfort	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,50092	-0,1906994	215
12039	Castellnovo	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,86256	-0,4583924	991
12040	Castellón de la Plana/Castelló de la Plana	12	Castellón/Castelló	10	Comunitat Valenciana	1	0	39,98598	-0,0376709	173841
12041	Castillo de Villamalefa	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,13031	-0,3785351	105
12042	Catí	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,47099	0,0222751	787
12043	Caudiel	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,94761	-0,5679407	739
12044	Cervera del Maestre	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,45456	0,2796835	644
12045	Cinctorres	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,58369	-0,2165387	454
12046	Cirat	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,05533	-0,4632015	225
12048	Cortes de Arenoso	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,18552	-0,5426167	318
12049	Costur	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,12006	-0,1728863	562
12050	Les Coves de Vinromà	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,30804	0,1225409	1910
12051	Culla	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,33772	-0,1657969	559
12052	Xert	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,51731	0,1604056	819
12053	Chilches/Xilxes	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,78072	-0,1875777	2853
12055	Chodos/Xodos	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,24561	-0,2875069	126
12056	Chóvar	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,85124	-0,3206392	339
12057	Eslida	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,88116	-0,3068462	877
12058	Espadilla	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,02809	-0,3554911	96
12059	Fanzara	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,01797	-0,3169175	323
12060	Figueroles	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,11762	-0,2375725	549
12061	Forcall	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,64625	-0,2024678	500
12063	Fuente la Reina	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,06317	-0,609128	54
12064	Fuentes de Ayódar	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,0206	-0,4207844	135
12065	Gaibiel	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,92398	-0,4977681	198
12067	Geldo	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,83671	-0,4669072	667
12068	Herbés	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,72012	-0,0031003	54
12069	Higueras	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,98375	-0,5030097	59
12070	La Jana	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,99738	-0,0527436	733
12071	Jérica	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,9134	-0,5725689	1621
12072	Lucena del Cid	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,1385	-0,279997	1417
12073	Ludiente	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,08733	-0,3722982	175
12074	La Llosa	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,76972	-0,2078121	972
12075	La Mata de Morella	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,61561	-0,2790673	181
12076	Matet	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,93716	-0,4694385	93
12077	Moncofa	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,80862	-0,145778	6339
12078	Montán	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,03509	-0,5527538	403
12079	Montanejos	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,06796	-0,5227369	583
12080	Morella	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,619	-0,0977334	2638
12081	Navajas	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,87727	-0,505991	761
12082	Nules	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,85245	-0,1586306	13456
12083	Olocau del Rey	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,63729	-0,3402403	118
12084	Onda	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,9653	-0,2626455	25228
12085	Oropesa del Mar/Orpesa	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,09225	0,1339877	9625
12087	Palanques	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,71812	-0,18057	30
12088	Pavías	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,97375	-0,4824016	54
12089	Peníscola/Peñíscola	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,36029	0,4028515	7457
12090	Pina de Montalgrao	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,02067	-0,6548302	134
12091	Portell de Morella	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,53268	-0,2620546	222
12092	Puebla de Arenoso	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,10384	-0,5927256	154
12093	La Pobla de Benifassà	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,35	0,4	226
12094	La Pobla Tornesa	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,10108	-0,0009881	1172
12095	Ribesalbes	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,02246	-0,2749309	1265
12096	Rossell	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,61636	0,2205459	1041
12097	Sacañet	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,85283	-0,7144783	78
12098	La Salzadella	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,41933	0,1752126	801
12099	Sant Jordi/San Jorge	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,46417	0,3547123	1078
12100	Sant Mateu	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,46391	0,1782633	2031
12101	San Rafael del Río	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,6063	0,3498944	512
12102	Santa Magdalena de Pulpis	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,3559	0,3024276	830
12103	La Serratella	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,31277	0,0300289	99
12104	Segorbe	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,85328	-0,4849939	9233
12105	Sierra Engarcerán	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,26946	-0,0191436	1031
12106	Soneja	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,81681	-0,4289563	1489
12107	Sot de Ferrer	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,80494	-0,4102245	437
12108	Sueras/Suera	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,95241	-0,3298838	599
12109	Tales	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,94829	-0,3073579	858
12110	Teresa	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,9	-0,6592473	283
12111	Tírig	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,42364	0,0774624	497
12112	Todolella	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,64658	-0,2479222	140
12113	Toga	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,04161	-0,3677155	112
12114	Torás	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,91962	-0,6867329	238
12115	El Toro	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,9672	-0,0537832	256
12116	Torralba del Pinar	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,98846	-0,4384301	48
12117	Torreblanca	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,22024	0,1955926	5520
12118	Torrechiva	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,0498	-0,3971934	75
12119	La Torre d'En Besora	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,98182	-0,0721205	167
12120	La Torre d'en Doménec	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,26389	0,069759	213
12121	Traiguera	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,52502	0,2937722	1531
12122	Les Useras/Useres	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,22735	-0,080291	992
12123	Vallat	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,02964	-0,3364323	54
12124	Vall d'Alba	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,17512	-0,0346116	2873
12125	Vall de Almonacid	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,90323	-0,4562645	254
12126	La Vall d'Uixó	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,82333	-0,2325619	31828
12127	Vallibona	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,60295	0,0462348	87
12128	Vilafamés	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,11403	-0,0529811	1912
12129	Villafranca del Cid/Vilafranca	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,4271	-0,2577482	2352
12130	Villahermosa del Río	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,20107	-0,4185984	500
12131	Villamalur	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,96404	-0,3945935	75
12132	Vilanova d'Alcolea	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,23169	0,0736209	604
12133	Villanueva de Viver	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,05904	-0,6467667	68
12134	Vilar de Canes	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,35885	-0,06521	175
12135	Vila-real	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,93835	-0,1018287	50755
12136	La Vilavella	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,85938	-0,1835214	3273
12137	Villores	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,6753	-0,2001235	42
12138	Vinaròs	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,471	0,4747435	28337
12139	Vistabella del Maestrat	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,29388	-0,2940306	384
12140	Viver	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,92135	-0,5944216	1594
12141	Zorita del Maestrazgo	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,72866	-0,1646943	129
12142	Zucaina	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,13165	-0,4206683	184
12901	Alquerías del Niño Perdido	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	39,89653	-0,1134461	4423
12902	Sant Joan de Moró	12	Castellón/Castelló	10	Comunitat Valenciana	0	0	40,06081	-0,1371611	3045
13001	Abenójar	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,87935	-4,357778	1520
13002	Agudo	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,97897	-4,873152	1785
13003	Alamillo	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,67694	-4,789592	531
13004	Albaladejo	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,61805	-2,806261	1398
13005	Alcázar de San Juan	13	Ciudad Real	08	Castilla - La Mancha	0	0	39,38993	-3,210137	31650
13006	Alcoba	13	Ciudad Real	08	Castilla - La Mancha	0	0	39,26086	-4,476836	639
13007	Alcolea de Calatrava	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,98661	-4,115491	1513
13008	Alcubillas	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,75202	-3,134632	527
13009	Aldea del Rey	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,73823	-3,839462	1858
13010	Alhambra	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,89945	-3,053446	1054
13011	Almadén	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,77537	-4,839919	5861
13012	Almadenejos	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,73867	-4,711933	465
13013	Almagro	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,8909	-3,706416	9017
13014	Almedina	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,6237	-2,956199	595
13015	Almodóvar del Campo	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,70892	-4,17864	6582
13016	Almuradiel	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,51264	-3,49485	859
13017	Anchuras	13	Ciudad Real	08	Castilla - La Mancha	0	0	39,48024	-4,835894	342
13018	Arenas de San Juan	13	Ciudad Real	08	Castilla - La Mancha	0	0	39,21769	-3,502934	1089
13019	Argamasilla de Alba	13	Ciudad Real	08	Castilla - La Mancha	0	0	39,12871	-3,088472	7201
13020	Argamasilla de Calatrava	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,72688	-4,080076	5997
13021	Arroba de los Montes	13	Ciudad Real	08	Castilla - La Mancha	0	0	39,15376	-4,543957	459
13022	Ballesteros de Calatrava	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,83735	-3,943273	428
13023	Bolaños de Calatrava	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,90565	-3,666354	12135
13024	Brazatortas	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,66077	-4,296044	1037
13025	Cabezarados	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,84591	-4,297102	324
13026	Cabezarrubias del Puerto	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,61497	-4,184207	528
13027	Calzada de Calatrava	13	Ciudad Real	08	Castilla - La Mancha	0	0	38,70487	-3,777296	4155
